seed,a_star,eps,vis,fr,rank,dropped,total_tries
108,2,0.03,100,0.0025,5,0,178000
109,1,0.03,100,0.02,3,0,116450
109,1,0.03,100,0.01,6,0,115750
109,1,0.03,100,0.005,4,0,150000
109,1,0.03,100,0.0025,4,0,150000
110,2,0.03,100,0.02,2,0,199300
110,2,0.03,100,0.01,6,0,198950
110,2,0.03,100,0.005,6,0,200000
110,2,0.03,100,0.0025,8,0,198500
111,3,0.03,100,0.02,2,0,182200
111,3,0.03,100,0.01,4,0,174050
111,3,0.03,100,0.005,2,0,182050
111,3,0.03,100,0.0025,2,0,182050
112,1,0.03,100,0.02,2,0,116900
112,1,0.03,100,0.01,2,0,116400
112,1,0.03,100,0.005,6,0,116000
112,1,0.03,100,0.0025,9,0,116000
113,2,0.03,100,0.02,1,0,201050
113,2,0.03,100,0.01,1,0,200700
113,2,0.03,100,0.005,5,0,200250
113,2,0.03,100,0.0025,5,0,200250
114,0,0.03,100,0.02,6,0,177700
114,0,0.03,100,0.01,8,0,176450
114,0,0.03,100,0.005,8,0,176450
114,0,0.03,100,0.0025,7,0,176000
115,3,0.03,100,0.02,1,0,140050
115,3,0.03,100,0.01,1,0,138800
115,3,0.03,100,0.005,2,0,138550
115,3,0.03,100,0.0025,2,0,138500
116,2,0.03,100,0.02,2,0,183350
116,2,0.03,100,0.01,1,0,182450
116,2,0.03,100,0.005,4,0,182450
116,2,0.03,100,0.0025,1,0,182900
117,0,0.03,100,0.02,3,0,168800
117,0,0.03,100,0.01,3,0,168450
117,0,0.03,100,0.005,3,0,167900
117,0,0.03,100,0.0025,5,0,167900
118,0,0.03,100,0.02,1,0,80900
118,0,0.03,100,0.01,,1,0
118,0,0.03,100,0.005,,1,0
118,0,0.03,100,0.0025,,1,0
119,3,0.03,100,0.02,2,0,138700
119,3,0.03,100,0.01,2,0,138400
119,3,0.03,100,0.005,5,0,138450
119,3,0.03,100,0.0025,4,0,123000
120,3,0.03,100,0.02,1,0,191700
120,3,0.03,100,0.01,1,0,190750
120,3,0.03,100,0.005,1,0,190750
120,3,0.03,100,0.0025,1,0,191000
121,3,0.03,100,0.02,1,0,179600
121,3,0.03,100,0.01,1,0,179600
121,3,0.03,100,0.005,5,0,179550
121,3,0.03,100,0.0025,4,0,179550
122,2,0.03,100,0.02,2,0,202400
122,2,0.03,100,0.01,4,0,202000
122,2,0.03,100,0.005,6,0,201500
122,2,0.03,100,0.0025,6,0,201500
123,0,0.03,100,0.02,1,0,194000
123,0,0.03,100,0.01,2,0,197950
123,0,0.03,100,0.005,1,0,198500
123,0,0.03,100,0.0025,1,0,198500
124,0,0.03,100,0.02,1,0,167000
124,0,0.03,100,0.01,3,0,149500
124,0,0.03,100,0.005,7,0,149500
124,0,0.03,100,0.0025,7,0,149500
125,1,0.03,100,0.02,6,0,113050
125,1,0.03,100,0.01,4,0,129850
125,1,0.03,100,0.005,4,0,129450
125,1,0.03,100,0.0025,8,0,116400
126,0,0.03,100,0.02,4,0,138750
126,0,0.03,100,0.01,3,0,137850
126,0,0.03,100,0.005,1,0,137850
126,0,0.03,100,0.0025,6,0,130000
127,1,0.03,100,0.02,2,0,198550
127,1,0.03,100,0.01,2,0,198350
127,1,0.03,100,0.005,2,0,198550
127,1,0.03,100,0.0025,2,0,198500
128,1,0.03,100,0.02,1,0,163300
128,1,0.03,100,0.01,1,0,154750
128,1,0.03,100,0.005,1,0,154000
128,1,0.03,100,0.0025,2,0,163050
129,1,0.03,100,0.02,1,0,253400
129,1,0.03,100,0.01,5,0,218700
129,1,0.03,100,0.005,6,0,219000
129,1,0.03,100,0.0025,5,0,219000
130,1,0.03,100,0.02,2,0,109350
130,1,0.03,100,0.01,6,0,108000
130,1,0.03,100,0.005,5,0,108000
130,1,0.03,100,0.0025,5,0,108000
131,3,0.03,100,0.02,1,0,230550
131,3,0.03,100,0.01,1,0,199400
131,3,0.03,100,0.005,4,0,247000
131,3,0.03,100,0.0025,4,0,247000
132,0,0.03,100,0.02,1,0,254500
132,0,0.03,100,0.01,1,0,253700
132,0,0.03,100,0.005,1,0,253000
132,0,0.03,100,0.0025,1,0,253000
133,3,0.03,100,0.02,2,0,135500
133,3,0.03,100,0.01,6,0,135500
133,3,0.03,100,0.005,6,0,135500
133,3,0.03,100,0.0025,6,0,135500
134,0,0.03,100,0.02,3,0,117350
134,0,0.03,100,0.01,3,0,116900
134,0,0.03,100,0.005,3,0,112350
134,0,0.03,100,0.0025,3,0,112500
135,1,0.03,100,0.02,1,0,100250
135,1,0.03,100,0.01,3,0,100000
135,1,0.03,100,0.005,4,0,99000
135,1,0.03,100,0.0025,8,0,99000
136,1,0.03,100,0.02,2,0,101550
136,1,0.03,100,0.01,2,0,100950
136,1,0.03,100,0.005,2,0,100950
136,1,0.03,100,0.0025,2,0,100500
137,1,0.03,100,0.02,3,0,174800
137,1,0.03,100,0.01,6,0,173200
137,1,0.03,100,0.005,4,0,173000
137,1,0.03,100,0.0025,6,0,173000
138,0,0.03,100,0.02,1,0,111500
138,0,0.03,100,0.01,1,0,123300
138,0,0.03,100,0.005,1,0,116500
138,0,0.03,100,0.0025,1,0,111500
139,1,0.03,100,0.02,1,0,140850
139,1,0.03,100,0.01,1,0,139800
139,1,0.03,100,0.005,3,0,138500
139,1,0.03,100,0.0025,5,0,139000
140,3,0.03,100,0.02,2,0,124000
140,3,0.03,100,0.01,2,0,123500
140,3,0.03,100,0.005,2,0,123500
140,3,0.03,100,0.0025,10,0,123500
141,3,0.03,100,0.02,1,0,214650
141,3,0.03,100,0.01,1,0,214450
141,3,0.03,100,0.005,1,0,214450
141,3,0.03,100,0.0025,3,0,213500
142,2,0.03,100,0.02,2,0,183650
142,2,0.03,100,0.01,2,0,184000
142,2,0.03,100,0.005,3,0,184000
142,2,0.03,100,0.0025,7,0,184000
